scorer,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila,Hamila
labeled-data/p2/img181.png,601.9266357421875,571.9107055664062,951.158203125,583.5042724609375,746.0676879882812,704.5210571289062,890.0078735351562,718.009765625,834.3668823242188,784.4397583007812,649.7965698242188,766.3399047851562,588.0946655273438,740.1280517578125,,,529.2939585914926,975.9250010719614,867.793212890625,964.1809692382812,329.4882507324219,517.71875,73.78929901123047,750.3121948242188,256.69232177734375,698.3643188476562,367.05175370756837,755.7988347396824,259.94122314453125,896.2453002929688,259.888671875,896.837646484375
labeled-data/p2/img182.png,595.8267822265625,574.0809326171875,945.7931518554688,585.3186645507812,739.2142944335938,708.4977416992188,884.4154663085938,722.0003662109375,827.9819946289062,789.0510864257812,645.6107177734375,767.4513549804688,581.9939575195312,742.431884765625,,,522.4465942382811,977.6960086581016,852.953369140625,962.9674072265625,325.0438232421875,518.9868774414062,64.20528411865234,754.189697265625,256.7696533203125,710.3052978515625,358.17539765513817,743.892428192199,302.3130798339844,904.7512817382812,,
labeled-data/p2/img188.png,576.3629594192381,576.617220721991,928.1187406976263,587.6864585943879,719.0331364412417,713.1378211482186,865.3930594207109,726.6668896589258,803.8972934629508,798.0019781699277,639.0886406961534,775.863502425134,567.7535521851516,810.3011313614797,,,,,780.5289023990018,950.5114777451729,288.56277473692046,510.2017934876101,38.88996494841416,794.312232212462,249.20548452395394,737.7361275313226,,,334.069641545663,952.9713083834833,393.10557686511277,895.1652883831887
labeled-data/p2/img195.png,582.4088134765625,578.997802734375,932.6402587890625,561.0238647460938,733.529541015625,700.5726928710938,880.4762573242188,700.6742553710938,832.177978515625,772.5611572265625,660.2329711914062,767.4371337890625,594.441650390625,788.4724731445312,,,655.2429809570312,989.695068359375,730.382080078125,955.0968627929688,288.5129699707031,525.713134765625,18.849746704101562,806.6019287109375,214.4210968017578,744.2052001953125,,,292.6944274902344,956.0315551757812,346.6003112792969,901.946533203125
labeled-data/p2/img198.png,581.1618091829004,590.466641648119,944.0270190944318,577.9540482028938,729.9226423650224,710.031423458049,881.4640518683057,714.2022879397907,832.8039662479854,783.7166959688197,661.798522496574,769.813814363014,588.1132499858032,796.229289414045,,,625.6510303214789,985.308479253004,717.4100489197972,946.3804107567477,289.2012954609784,505.65906385270364,16.70481598718459,803.1807302169478,212.73544662904646,733.6663221879188,,,283.64014281865605,946.3804107567477,333.690516599557,894.9397488152662
labeled-data/p2/img205.png,606.6516715900527,625.6921271546396,965.9174681348159,628.0952428505911,750.8386133471483,756.6619325840014,899.8317864961471,766.2743953678078,844.5601254892605,834.7631927024282,666.7295639888425,780.6930895435173,539.364432103408,811.933593590888,643.8999648773024,823.949172070646,589.8298617183915,981.3532501554754,707.5825308200197,946.5080725641773,284.63416833253916,497.12543742122944,34.710135953573456,807.1273621989849,224.55627593374936,721.8167549927034,,,276.2232633967086,948.9111882601289,,
labeled-data/p2/img217.png,619.7276000976562,660.8258056640625,994.05224609375,676.4520263671875,772.4493408203125,785.8404541015625,917.7257690429688,799.2428588867188,862.4798583984375,866.3377075195312,674.9156494140625,809.0426635742188,529.6736450195312,812.7559204101562,638.1621704101562,839.8643188476562,586.9922485351562,989.8434448242188,707.2886962890625,954.5595703125,338.0529479980469,504.3494873046875,52.70500183105469,834.8673095703125,232.57208251953125,730.7938232421875,,,276.2737121582031,955.9431762695312,,
labeled-data/p2/img224.png,550.0543028831016,698.5869827262798,930.5970682337901,698.5869827262798,699.1859271421552,729.4418015384977,847.0319339506997,738.4411236920612,794.3216184798273,807.8644660195517,642.6187593197556,789.8658217124246,534.6268934769926,811.721318371079,651.6180814733191,819.4350230741335,588.6228263983741,983.9940567392961,708.1852492957188,945.4255332240236,255.64790671652162,703.729452528316,,,,,,,271.0753161226306,940.2830634219872,,
labeled-data/p2/img256.png,470.1515232560159,416.6957263126303,779.7776521636226,450.3789035159683,571.2010548660296,566.9745169121381,712.4112977569466,582.5205986982942,651.5224774278356,634.3408713188142,,,479.2200709646068,713.366787065107,682.6146410001477,703.0027325410031,486.9931118576848,978.9456842452717,712.4112977569466,946.5580138574467,,,,,,,,,286.18955545317004,931.0119320712907,,
labeled-data/p2/img275.png,458.5232238769531,441.2408752441406,776.0911865234375,427.3860168457031,597.9695434570312,562.352294921875,728.9575805664062,550.6400146484375,690.0079345703125,618.6989135742188,,,480.4319763183594,721.0864868164062,682.9542236328125,736.65771484375,485.78326416015625,984.1053466796875,710.7373657226562,953.4540405273438,,,,,,,,,285.7185363769531,930.2480238902193,,
